SAL_ID,Biomarker_Name,Biomarker_Type,Sampling_Method,Collection_Method,Analysis_Method,Collection_site,Disease_Category,Disease_name,Disease_subtype,Fold_Change,Regulation,Exosomal/Non-exosomal,Organism,PMID,Year_of_Publication,ID,Biomarker,Sequence
SAL_20133,Bulleidia extructa,NA,"Age 20-66, male and female",Saliva samples were collected in sterile plastic tubes from the above three subjects before and 3 months after treatment.,T-RFLP analysis,Whole Saliva,Dental Disorder,periodontitis,NA,NA,NA,NA,Homo sapiens,15150339,2004,118748,Microbe,NZ_ADFR00000000.1
SAL_20134,Desulfomicrobium orale,NA,"Age 20-66, male and female",Saliva samples were collected in sterile plastic tubes from the above three subjects before and 3 months after treatment.,T-RFLP analysis,Whole Saliva,Dental Disorder,periodontitis,NA,NA,NA,NA,Homo sapiens,15150339,2004,132132,Microbe,NZ_CP014230.1
SAL_20135,Lautropia sp. clone AP009,NA,"Age 20-66, male and female",Saliva samples were collected in sterile plastic tubes from the above three subjects before and 3 months after treatment.,T-RFLP analysis,Whole Saliva,Dental Disorder,periodontitis,NA,NA,NA,NA,Homo sapiens,15150339,2004,134235,Microbe,OF261685.1
SAL_20136,Filifactor alocis,NA,"Age 20-66, male and female",Saliva samples were collected in sterile plastic tubes from the above three subjects before and 3 months after treatment.,T-RFLP analysis,Whole Saliva,Dental Disorder,periodontitis,NA,NA,NA,NA,Homo sapiens,15150339,2004,143361,Microbe,NC_016630.1
SAL_20137,Leptotrichia sp. strain A39FD,NA,"Age 20-66, male and female",Saliva samples were collected in sterile plastic tubes from the above three subjects before and 3 months after treatment.,T-RFLP analysis,Whole Saliva,Dental Disorder,periodontitis,NA,NA,NA,NA,Homo sapiens,15150339,2004,157687,Microbe,NZ_KB891101.1
SAL_20138,Leptotrichia sp. clone DA069,NA,"Age 20-66, male and female",Saliva samples were collected in sterile plastic tubes from the above three subjects before and 3 months after treatment.,T-RFLP analysis,Whole Saliva,Dental Disorder,periodontitis,NA,NA,NA,NA,Homo sapiens,15150339,2004,157687,Microbe,NZ_KB891101.1
SAL_20139,Veillonella sp. clone 007,NA,"Age 20-66, male and female",Saliva samples were collected in sterile plastic tubes from the above three subjects before and 3 months after treatment.,T-RFLP analysis,Whole Saliva,Dental Disorder,periodontitis,NA,NA,NA,NA,Homo sapiens,15150339,2004,159268,Microbe,CALUAV000000000.1
SAL_20140,Terrahaemophilus aromaticivorans,NA,"Age 20-66, male and female",Saliva samples were collected in sterile plastic tubes from the above three subjects before and 3 months after treatment.,T-RFLP analysis,Whole Saliva,Dental Disorder,periodontitis,NA,NA,NA,NA,Homo sapiens,15150339,2004,217202,Microbe,KC632195.1
SAL_20141,Prevotella sp. clone BP1-4*,NA,"Age 20-66, male and female",Saliva samples were collected in sterile plastic tubes from the above three subjects before and 3 months after treatment.,T-RFLP analysis,Whole Saliva,Dental Disorder,periodontitis,NA,NA,NA,NA,Homo sapiens,15150339,2004,340486,Microbe,NZ_HE999544.1
SAL_20142,Lachnospiraceae clone MCE9.173,NA,"Age 20-66, male and female",Saliva samples were collected in sterile plastic tubes from the above three subjects before and 3 months after treatment.,T-RFLP analysis,Whole Saliva,Dental Disorder,periodontitis,NA,NA,NA,NA,Homo sapiens,15150339,2004,915045,Microbe,HM635204.1
SAL_20143,Porphyromonas gingivalis,NA,"Age 18-22, male and females",Stimulated whole salivary samples (2-5mL) were obtained,PCR-DGGE,Whole Saliva,Dental Disorder,Dental Caries,NA,NA,NA,NA,Homo sapiens,15914595,2005,837,Microbe,NC_002950.2
SAL_20144,Fusobacterium nucleatum - vincentii,NA,"Age 18-22, male and females",Stimulated whole salivary samples (2-5mL) were obtained,PCR-DGGE,Whole Saliva,Dental Disorder,Dental Caries,NA,NA,NA,NA,Homo sapiens,15914595,2005,851,Microbe,NC_004974.1
SAL_20145,Fusobacterium nucleatum - polymorphum,NA,"Age 18-22, male and females",Stimulated whole salivary samples (2-5mL) were obtained,PCR-DGGE,Whole Saliva,Dental Disorder,Dental Caries,NA,NA,NA,NA,Homo sapiens,15914595,2005,851,Microbe,NC_004974.1
SAL_20146,Fusobacterium nucleatum - nucleatum,NA,"Age 18-22, male and females",Stimulated whole salivary samples (2-5mL) were obtained,PCR-DGGE,Whole Saliva,Dental Disorder,Dental Caries,NA,NA,NA,NA,Homo sapiens,15914595,2005,851,Microbe,NC_004974.1
SAL_20147,Streptococcus aureus subsp,NA,"Age 18-22, male and females",Stimulated whole salivary samples (2-5mL) were obtained,PCR-DGGE,Whole Saliva,Dental Disorder,Dental Caries,NA,NA,NA,NA,Homo sapiens,15914595,2005,1301,Microbe,NZ_CAKMBF000000000.1
SAL_20148,Streptococcus gordonii,NA,"Age 18-22, male and females",Stimulated whole salivary samples (2-5mL) were obtained,PCR-DGGE,Whole Saliva,Dental Disorder,Dental Caries,NA,NA,NA,NA,Homo sapiens,15914595,2005,1302,Microbe,NZ_CP017295.1
SAL_20149,Streptococcus oralis,NA,"Age 18-22, male and females",Stimulated whole salivary samples (2-5mL) were obtained,PCR-DGGE,Whole Saliva,Dental Disorder,Dental Caries,NA,NA,NA,NA,Homo sapiens,15914595,2005,1303,Microbe,NZ_JAMAWF000000000.1
SAL_20150,Streptococcus salivarius,NA,"Age 18-22, male and females",Stimulated whole salivary samples (2-5mL) were obtained,PCR-DGGE,Whole Saliva,Dental Disorder,Dental Caries,NA,NA,NA,NA,Homo sapiens,15914595,2005,1304,Microbe,NZ_AGBV00000000.1
SAL_20151,Streptococcus sanguinis,NA,"Age 18-22, male and females",Stimulated whole salivary samples (2-5mL) were obtained,PCR-DGGE,Whole Saliva,Dental Disorder,Dental Caries,NA,NA,NA,NA,Homo sapiens,15914595,2005,1305,Microbe,NZ_LBFD00000000.1
SAL_20152,Streptococcus mutans (UA159),NA,"Age 18-22, male and females",Stimulated whole salivary samples (2-5mL) were obtained,PCR-DGGE,Whole Saliva,Dental Disorder,Dental Caries,NA,NA,NA,NA,Homo sapiens,15914595,2005,1309,Microbe,NZ_JAFEVV000000000.1
SAL_20153,Streptococcus mutans (NCTC10449),NA,"Age 18-22, male and females",Stimulated whole salivary samples (2-5mL) were obtained,PCR-DGGE,Whole Saliva,Dental Disorder,Dental Caries,NA,NA,NA,NA,Homo sapiens,15914595,2005,1309,Microbe,NZ_JAFEVV000000000.1
SAL_20154,Streptococcus sobrinus,NA,"Age 18-22, male and females",Stimulated whole salivary samples (2-5mL) were obtained,PCR-DGGE,Whole Saliva,Dental Disorder,Dental Caries,NA,NA,NA,NA,Homo sapiens,15914595,2005,1310,Microbe,NZ_AUUD00000000.1
SAL_20155,Streptococcus ratti,NA,"Age 18-22, male and females",Stimulated whole salivary samples (2-5mL) were obtained,PCR-DGGE,Whole Saliva,Dental Disorder,Dental Caries,NA,NA,NA,NA,Homo sapiens,15914595,2005,1314,Microbe,NZ_CP014027.2
SAL_20156,Streptococcus parasanguinis,NA,"Age 18-22, male and females",Stimulated whole salivary samples (2-5mL) were obtained,PCR-DGGE,Whole Saliva,Dental Disorder,Dental Caries,NA,NA,NA,NA,Homo sapiens,15914595,2005,1318,Microbe,NZ_JAHDAA000000000.1
SAL_20157,Lactobacillus acidophilus,NA,"Age 18-22, male and females",Stimulated whole salivary samples (2-5mL) were obtained,PCR-DGGE,Whole Saliva,Dental Disorder,Dental Caries,NA,NA,NA,NA,Homo sapiens,15914595,2005,1579,Microbe,NZ_CP017062.1
SAL_20158,Lactobacillus paracasei subsp.,NA,"Age 18-22, male and females",Stimulated whole salivary samples (2-5mL) were obtained,PCR-DGGE,Whole Saliva,Dental Disorder,Dental Caries,NA,NA,NA,NA,Homo sapiens,15914595,2005,1597,Microbe,NZ_CAKMAL000000000.1
SAL_20159,Lactobacillus fermentum,NA,"Age 18-22, male and females",Stimulated whole salivary samples (2-5mL) were obtained,PCR-DGGE,Whole Saliva,Dental Disorder,Dental Caries,NA,NA,NA,NA,Homo sapiens,15914595,2005,1613,Microbe,NZ_CAKMAZ000000000.1
SAL_20160,Actinomyces naeslundii genospecies 2,NA,"Age 18-22, male and females",Stimulated whole salivary samples (2-5mL) were obtained,PCR-DGGE,Whole Saliva,Dental Disorder,Dental Caries,NA,NA,NA,NA,Homo sapiens,15914595,2005,1655,Microbe,NZ_AP025697.1
SAL_20161,Actinomyces naeslundii genospecies 1,NA,"Age 18-22, male and females",Stimulated whole salivary samples (2-5mL) were obtained,PCR-DGGE,Whole Saliva,Dental Disorder,Dental Caries,NA,NA,NA,NA,Homo sapiens,15914595,2005,1655,Microbe,NZ_AP025697.1
SAL_20162,Actinomyces israelii,NA,"Age 18-22, male and females",Stimulated whole salivary samples (2-5mL) were obtained,PCR-DGGE,Whole Saliva,Dental Disorder,Dental Caries,NA,NA,NA,NA,Homo sapiens,15914595,2005,1659,Microbe,NZ_JONS00000000.1
SAL_20163,Actinomyces odontolyticus,NA,"Age 18-22, male and females",Stimulated whole salivary samples (2-5mL) were obtained,PCR-DGGE,Whole Saliva,Dental Disorder,Dental Caries,NA,NA,NA,NA,Homo sapiens,15914595,2005,1660,Microbe,NZ_UAPR00000000.1
SAL_20164,Streptococcus mitis,NA,"Age 18-22, male and females",Stimulated whole salivary samples (2-5mL) were obtained,PCR-DGGE,Whole Saliva,Dental Disorder,Dental Caries,NA,NA,NA,NA,Homo sapiens,15914595,2005,28037,Microbe,NZ_CP014326.1
SAL_20165,Actinomyces gerencserae,NA,"Age 18-22, male and females",Stimulated whole salivary samples (2-5mL) were obtained,PCR-DGGE,Whole Saliva,Dental Disorder,Dental Caries,NA,NA,NA,NA,Homo sapiens,15914595,2005,52768,Microbe,NZ_AUBM00000000.1
SAL_20166,Actinomyces georgiae,NA,"Age 18-22, male and females",Stimulated whole salivary samples (2-5mL) were obtained,PCR-DGGE,Whole Saliva,Dental Disorder,Dental Caries,NA,NA,NA,NA,Homo sapiens,15914595,2005,52768,Microbe,NZ_AUBM00000000.1
SAL_20167,Pseudomonas sp.,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,306,Microbe,NZ_AF133139.1
SAL_20168,Haemophilus influenzae,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,727,Microbe,NZ_CP017811.1
SAL_20169,Haemophilus parainfluenzae,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,729,Microbe,NG_050263.1
SAL_20170,Peptostreptococcus sp. oral clone,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,1262,Microbe,ON222748.1
SAL_20171,Streptococcus bovis,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,1301,Microbe,NZ_CAKMBF000000000.1
SAL_20172,Streptococcus salivarius,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,1304,Microbe,NZ_AGBV00000000.1
SAL_20173,Streptococcus sanguinis,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,1305,Microbe,NZ_LBFD00000000.1
SAL_20174,Streptococcus pneumoniae,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,1313,Microbe,NZ_PPEV00000000.1
SAL_20175,Streptococcus parasanguinis,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,1318,Microbe,NZ_JAHDAA000000000.1
SAL_20176,Rothia dentocariosa,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,2047,Microbe,NZ_JAMAWZ000000000.1
SAL_20177,Streptococcus mitis,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,28037,Microbe,NZ_CP014326.1
SAL_20178,Neisseria weaveri,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,28091,Microbe,NZ_AFWR00000000.1
SAL_20179,Prevotella intermedia,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,28131,Microbe,NG_047636.1
SAL_20180,Prevotella melaninogenica,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,28132,Microbe,NG_047637.1
SAL_20181,Veillonella dispar,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,39778,Microbe,NZ_GG667606.1
SAL_20182,Rothia mucilaginosa,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,43675,Microbe,NZ_ACVO00000000.1
SAL_20183,Prevotella sp.,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,59823,Microbe,JAMPBN000000000.1
SAL_20184,Campylobacter sp. oral clone,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,134210,Microbe,OF261006.1
SAL_20185,Lautropia sp. oral clones,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,134235,Microbe,OF261685.1
SAL_20186,Atopobium sp. oral clone,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,135022,Microbe,AF287760.1
SAL_20187,Uncultured bacteria clone,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,150487,Microbe,AF234134.1
SAL_20188,Veillonella atypical,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,159268,Microbe,CALUAV000000000.1
SAL_20189,Prevotella salivae,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,228604,Microbe,NZ_AEQO00000000.1
SAL_20190,Unidentified bacteria,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,235591,Microbe,AY310506.1
SAL_20191,Rothia sp. oral clones,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,248711,Microbe,AB121849.1
SAL_20192,Granulicatella sp. oral clones,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,325813,Microbe,NA
SAL_20193,Prevotella pollens,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,340486,Microbe,NZ_HE999544.1
SAL_20194,Uncultured eubacteria clone,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,693577,Microbe,GU472913.1
SAL_20195,Streptococcus sp. oral clones,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,701135,Microbe,AB538414.1
SAL_20196,Veillonella sp. oral clones,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,701137,Microbe,AB538426.1
SAL_20197,Prevotella sp. oral clones,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,701140,Microbe,AB538419.1
SAL_20198,Neisseria sp. oral clones,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,1126574,Microbe,AB687713.1
SAL_20199,Megasphaera sp. clone,NA,NA,NA,ABI 373 DNA sequencer,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,17082753,2006,1325631,Microbe,KC787349.1
SAL_20200,Treponema denticola,NA,NA,Students were asked to chew a sugar-free gum for 2 min and expectorated into a sterile container. Samples were processed within 1 h to eliminate any enzymatic breakdown.,16S rRNA-based PCR,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,19162209,2009,158,Microbe,NC_002967.9
SAL_20201,Treponema denticola,NA,Mean age 20.5 +- 1 years,Students were asked to chew a sugar-free gum for 2 min and expectorated into a sterile container. Samples were processed within 1 h to eliminate any enzymatic breakdown.,16S rRNA-based PCR,Whole Saliva,Dental Disorder,periodontitis,NA,NA,NA,NA,Homo sapiens,19162209,2009,158,Microbe,NC_002967.9
SAL_20202,Porphyromonas gingivalis,NA,NA,Students were asked to chew a sugar-free gum for 2 min and expectorated into a sterile container. Samples were processed within 1 h to eliminate any enzymatic breakdown.,16S rRNA-based PCR,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,19162209,2009,837,Microbe,NC_002950.2
SAL_20203,Porphyromonas gingivalis,NA,Mean age 20.5 +- 1 years,Students were asked to chew a sugar-free gum for 2 min and expectorated into a sterile container. Samples were processed within 1 h to eliminate any enzymatic breakdown.,16S rRNA-based PCR,Whole Saliva,Dental Disorder,periodontitis,NA,NA,NA,NA,Homo sapiens,19162209,2009,837,Microbe,NC_002950.2
SAL_20204,Actinomyces actinomycetemcomitans,NA,NA,Students were asked to chew a sugar-free gum for 2 min and expectorated into a sterile container. Samples were processed within 1 h to eliminate any enzymatic breakdown.,16S rRNA-based PCR,Whole Saliva,Healthy,Healthy,NA,NA,NA,NA,Homo sapiens,19162209,2009,1654,Microbe,NZ_JAMOZQ000000000.1
